id	time	property	value1	value2
Part.200	2579.3844	place	exit	B1_1
Part.200	2579.3844	place	enter	B2_1
Part.173	2592.3844	place	exit	M5_1
Part.189	2592.3844	place	exit	B4_1
Part.189	2592.3844	place	enter	M5_1
Part.196	2592.3844	place	exit	M4_1
Part.196	2592.3844	place	enter	B4_1
Part.197	2592.3844	place	enter	M4_1
Part.197	2592.3844	place	exit	B2_1
Component.197	2592.3844	place	exit	M2_1
Part.174	2605.3844	place	exit	M5_1
Part.190	2605.3844	place	exit	B4_1
Part.190	2605.3844	place	enter	M5_1
Part.197	2605.3844	place	exit	M4_1
Part.197	2605.3844	place	enter	B4_1
Part.198	2605.3844	place	enter	M4_1
Part.198	2605.3844	place	exit	B2_1
Component.198	2605.3844	place	exit	M2_1
Part.175	2618.3844	place	exit	M5_1
Part.191	2618.3844	place	exit	B4_1
Part.191	2618.3844	place	enter	M5_1
Part.198	2618.3844	place	exit	M4_1
Part.198	2618.3844	place	enter	B4_1
Part.199	2618.3844	place	enter	M4_1
Part.199	2618.3844	place	exit	B2_1
Component.199	2618.3844	place	exit	M2_1
Part.176	2631.3844	place	exit	M5_1
Part.192	2631.3844	place	exit	B4_1
Part.192	2631.3844	place	enter	M5_1
Part.199	2631.3844	place	exit	M4_1
Part.199	2631.3844	place	enter	B4_1
Part.200	2631.3844	place	enter	M4_1
Part.200	2631.3844	place	exit	B2_1
Component.200	2631.3844	place	exit	M2_1
Part.177	2644.3844	place	exit	M5_1
Part.193	2644.3844	place	exit	B4_1
Part.193	2644.3844	place	enter	M5_1
Part.200	2644.3844	place	exit	M4_1
Part.200	2644.3844	place	enter	B4_1
Part.178	2657.3844	place	exit	M5_1
Part.194	2657.3844	place	exit	B4_1
Part.194	2657.3844	place	enter	M5_1
Part.179	2670.3844	place	exit	M5_1
Part.195	2670.3844	place	exit	B4_1
Part.195	2670.3844	place	enter	M5_1
Part.180	2683.3844	place	exit	M5_1
Part.196	2683.3844	place	exit	B4_1
Part.196	2683.3844	place	enter	M5_1
Part.181	2696.3844	place	exit	M5_1
Part.197	2696.3844	place	exit	B4_1
Part.197	2696.3844	place	enter	M5_1
Part.182	2709.3844	place	exit	M5_1
Part.198	2709.3844	place	exit	B4_1
Part.198	2709.3844	place	enter	M5_1
Part.183	2722.3844	place	exit	M5_1
Part.199	2722.3844	place	exit	B4_1
Part.199	2722.3844	place	enter	M5_1
Part.184	2735.3844	place	exit	M5_1
Part.200	2735.3844	place	exit	B4_1
Part.200	2735.3844	place	enter	M5_1
Part.185	2748.3844	place	exit	M5_1
Part.186	2761.3844	place	exit	M5_1
Part.187	2774.3844	place	exit	M5_1
Part.188	2787.3844	place	exit	M5_1
Part.189	2800.3844	place	exit	M5_1
Part.190	2813.3844	place	exit	M5_1
Part.191	2826.3844	place	exit	M5_1
Part.192	2839.3844	place	exit	M5_1
Part.193	2852.3844	place	exit	M5_1
Part.194	2865.3844	place	exit	M5_1
Part.195	2878.3844	place	exit	M5_1
Part.196	2891.3844	place	exit	M5_1
Part.197	2904.3844	place	exit	M5_1
Part.198	2917.3844	place	exit	M5_1
Part.199	2930.3844	place	exit	M5_1
Part.200	2943.3844	place	exit	M5_1
